Twitter,Date,Content
MorganStanley,2020-01-24,"How much does a presidential pick influence markets? For investors, this election may be more about the balance of power across government. Four scenarios to watch.  https://t.co/mrsvZnbb14"
MorganStanley,2020-01-24,"#WeAreProud to announce our 14th consecutive perfect score on the @HRC Corporate Equality Index! Being named a Best Place to Work for LGBT+ Equality reinforces our commitment to LGBT+ inclusive protections, benefits and culture. https://t.co/fb9WyKKhCa https://t.co/wx4WqeHYZQ"
MorganStanley,2020-01-24,"For the #InternationalDayofEducation, we’re highlighting our work with Agastya International Foundation! Since 2017, we’ve supported their Mobile Science Lab program, benefiting 4500 children across 30 government schools in Kengeri, a suburb in Bengaluru city. #MSGivesBack https://t.co/HtFBe0t5i6"
MorganStanley,2020-01-24,"Earlier this week, our Hong Kong employees partnered with Families of SMA (Spinal Muscular Atrophy) Charitable Trust to deliver festive hampers to the charity’s members ahead of the #LunarNewYear. #MSGivesBack
https://t.co/kzku1U7MwK https://t.co/xxcXO0PmfU"
MorganStanley,2020-01-23,"“I’m constantly looking for ways to grow, particularly wealth and asset management, without shrinking the investment bank.” Hear more from our Chairman and CEO James Gorman, onsite at Davos with @Bloomberg. https://t.co/3Ng8XIRC26 https://t.co/vx0Rv72p5q"
MorganStanley,2020-01-23,"Investor enthusiasm for the Phase 1 trade deal with China has been strong, but Morgan Stanley strategists don’t expect it to lead to much more upside for U.S. stocks from here. See three reasons why: https://t.co/oF1enpY1x5"
MorganStanley,2020-01-22,"How reliable is the maxim that a good economy means a presidential incumbent re-election? In our latest podcast, Head of U.S. Public Policy Michael Zezas looks at history. https://t.co/I5XJuN6MJZ"
MorganStanley,2020-01-22,"Managing Director Enrique Perez-Hernandez recently completed a 60 nautical mile trek to reach the most southerly point on Earth. His expedition spent 10 long days,enduring temperatures of –40°, all to support charitable initiatives including @hrw. #MSGivesBack https://t.co/kqXIVC6jwB"
MorganStanley,2020-01-22,"Jewel Burks Solomon sold her company to Amazon at age 26, among the first black women to do so. Read how she did it here. #TodayRead https://t.co/haGxoRKDt1"
MorganStanley,2020-01-21,The investing landscape at the start of 2020 looks very different than it did a year ago. Find out what that could mean for your portfolio. https://t.co/eh1foeUXkp https://t.co/PClhKuFJhG
MorganStanley,2020-01-21,Risk as a starting point - not an afterthought. Andrew Harmstone of our Global Balanced Risk Control Team explains how his team's investment process begins with risk.  https://t.co/d2nJgFBBUF https://t.co/cxwzd3Hjr5
MorganStanley,2020-01-21,"A conversation between the @wef's Global Plastic Action Partnership and Audrey Choi, Head of Global Sustainable Finance at Morgan Stanley. #davos https://t.co/CHY4u1M1fW"
MorganStanley,2020-01-21,"We are proud to be named @IFRAsia's 2019 Equity House of the Year. The magazine praised the firm’s ""strength across a broad mix of markets and products"" and ""ability to lead the most challenging deals to a successful conclusion.” Read more here: https://t.co/e9xXROkDsC https://t.co/BjhBb5VMBS"
MorganStanley,2020-01-21,"Every year between $80 and $120 billion dollars of economic value is thrown away in the form of single use plastic packaging. According to our Chief Sustainability Officer Audrey Choi, recapturing that value could be a tremendous economic opportunity. https://t.co/o26o9c9aVX https://t.co/W9ZVb7IysD"
MorganStanley,2020-01-21,Join us in congratulating and welcoming our 130 newly-appointed Managing Directors: https://t.co/Ug3vYokXmk https://t.co/LvhOloofm4
MorganStanley,2020-01-21,Central bank support and low interest rates helped drive markets higher in 2019 despite lackluster earnings. But 2020 could remind investors why earnings trends are still what matters. https://t.co/c54tISGYf9
MorganStanley,2020-01-19,It’s increasingly important for stock market health that the expected rebound in global growth show up soon. See three reasons why: https://t.co/QLwL9SVvKP
MorganStanley,2020-01-19,"In 2018, China dethroned the U.S. as the number-one market for beauty product retail sales. But new research suggests such demand there could grow faster than investors anticipate. #MSIdeas
https://t.co/d3OG7WfhGJ https://t.co/xZ3eTqKoIX"
MorganStanley,2020-01-18,"Oil and natural gas have dominated chemicals manufacturing for decades. But as the world goes green, chemicals are returning to their bio-based roots. https://t.co/RcUq3uRH4s"
MorganStanley,2020-01-18,"“Every time you hit a milestone, an anniversary, a life event, the emotions will run high.” Head of Field Management Vince Lumia discusses the value of advice during life’s milestones in a #MorganStanleyMinute https://t.co/JlG7Pc5zLJ https://t.co/DvYKVJ586a"
MorganStanley,2020-01-18,Our Global Sports &amp; Entertainment group is proud to be the exclusive #FinancialEducation sponsor of the @SeniorBowl once again. We are excited to engage this year's athletes to help them build and advance their financial game plans. #TheDraftStartsInMOBILE https://t.co/XuFwIPxo2s
MorganStanley,2020-01-17,"Our Head of APAC Private Wealth Management Vincent Chui shares his views on the 2020 market outlook, pipeline for Asia wealth creation, and our business strategy from the sidelines of our Global Alpha Investment (GAIN) Conference in Hong Kong @bloombergTV
https://t.co/JQcPY5M9n9 https://t.co/R7EzJOgDH6"
MorganStanley,2020-01-17,"Congratulations to the more than 800 Morgan Stanley Advisors named to the Forbes 2020 ranking of Best-in-State Wealth Advisors. 
https://t.co/egb8bwcOm7"
MorganStanley,2020-01-17,Central bank support and low interest rates helped drive markets higher in 2019 despite lackluster earnings. But 2020 could remind investors why earnings trends are still what matters. https://t.co/LDMPKN19ZV
MorganStanley,2020-01-17,"Robin Xing, our Chief China Economist, discusses the economy, the latest GDP data and the US-China phase-one trade deal with @BloombergTV at our Global Alpha Investment (GAIN) Conference in Hong Kong
https://t.co/1hWfV8OLn7 https://t.co/k91PpKcEZS"
MorganStanley,2020-01-17,"VCs acknowledge that their portfolios hold too few companies founded by women and multicultural entrepreneurs, without making the practice a priority. Our report examines why: https://t.co/apKFaMC0Iy https://t.co/hJeBhHLBKY"
MorganStanley,2020-01-17,"Find out how local governments are turning to capital markets to fund projects for some of their biggest challenges, such as climate change and the need for affordable housing. https://t.co/vUEJRVSZnw"
MorganStanley,2020-01-16,More people around the world are considering new technologies to generate their own electricity. Why it means disruption—and opportunity—for utilities. #MSIdeas https://t.co/wu0wc3aVdM https://t.co/r9vtJQYLtd
MorganStanley,2020-01-16,"Learn how bondholders, for the first time, are pressing their portfolio companies about climate change risks. https://t.co/ZWwlORWwlA"
MorganStanley,2020-01-16,At 8:30 a.m. ET: Morgan Stanley 4Q19 investor call with CEO James Gorman &amp; CFO Jonathan Pruzan. Webcast: https://t.co/dP81yFEnMs https://t.co/h5Xc94LqAZ
MorganStanley,2020-01-16,$MS 2019 earnings: Full year ROE of 11.7% and ROTCE of 13.4% in line with our target ranges. https://t.co/Z5iXUgyY6d
MorganStanley,2020-01-16,$MS 2019 earnings: Record full year net revenues of $41.4 billion and record net income of $9.0 billion; earnings per diluted share of $5.19 https://t.co/mxqnNYLD5M
MorganStanley,2020-01-16,$MS 4Q 2019 earnings: Morgan Stanley reports net revenues of $10.9 billion and EPS of $1.30. Release: https://t.co/gEKyyzsM4M https://t.co/Bk8fYDmrCa
MorganStanley,2020-01-15,"2020 could prove to be a decent year for investors, but it may include some bumps along the way. Here’s some important advice for navigating this year’s markets: https://t.co/MfAbueLkvl https://t.co/5a5F04cC1y"
MorganStanley,2020-01-15,$MS reports its 4Q and FY 2019 financial results on Thursday January 16th at approx. 7:15 a.m. ET. Conference call at 8:30 a.m. ET https://t.co/ZIpQjuqStX https://t.co/vsYzt2LVxT
MorganStanley,2020-01-14,"Investors generally view fixed income as a means of managing risk. Which strategies, however, have real potential of achieving this goal? Jim Caron of our Global Fixed Income Team discusses https://t.co/fzy8BI67PB https://t.co/61qwv7v1cR"
MorganStanley,2020-01-14,"Jonathan Garner, Chief Asia and Emerging Markets equity strategist kicks off his premiere episode of Thoughts on the Market with what is likely the most interesting—and overlooked—turnaround story in global equity markets. https://t.co/VccBuqLpwL"
MorganStanley,2020-01-14,"As investors eagerly await a rebound in global growth, some comparisons between today’s market and the market of the late 1990’s are starting to emerge. See why: https://t.co/elnA9GDuTL"
MorganStanley,2020-01-14,"Investors, regulators and companies are setting new standards in helping mitigate climate change risks through capital markets. https://t.co/ZZSRDEQXnS"
MorganStanley,2020-01-14,"In 2018, China dethroned the U.S. as the number-one market for beauty product retail sales. But new research suggests such demand there could grow faster than investors anticipate. #MSIdeas https://t.co/yLXFgQC1fa https://t.co/3CbkJkF1qt"
MorganStanley,2020-01-13,"Investor interest in addressing plastic pollution has been on the rise in recent years, and is a key theme in this year's Sustainable Investing Challenge. Find out how our firm is working to address it: https://t.co/t2x6nSKP33 #SIChallenge https://t.co/xmU7s9LsWe"
MorganStanley,2020-01-12,What’s the best piece of advice a mentor has ever given you? https://t.co/fgIpXSXqsW
MorganStanley,2020-01-12,"Sports teach growing teens about communication and how to be part of a great team. Morgan Stanley Financial Advisor Genai Walker-Macklin shares lessons she learned on the basketball court.
https://t.co/eBZtAH0yso"
MorganStanley,2020-01-12,"“For the Medicare population, saving money on out-of-pocket costs would be incentive enough,"" says Zack Sopcak, an equity analyst covering Healthcare Facilities and Managed Care. Learn more: https://t.co/tF48jDqq5n https://t.co/pxek99fZlv"
MorganStanley,2020-01-11,"“With sustainable investing at this scale, there’s power to change the markets and have an impact on issues investors care about most,” says Courtney Thompson, Vice President, Global Sustainable Finance. #MorganStanleyMinute #ClimateWeek #ClimateWeekNYC https://t.co/DVLOZEdfT6 https://t.co/QR4qspM2C6"
MorganStanley,2020-01-11,"Our U.S. Internet Analyst Brian Nowak discusses #ridesharing and the mobile food market with @CNBC from our China New Economy Summit in #Beijing. #MSIdeas
https://t.co/uu91Ztfj5H https://t.co/FEuvYMniyd"
MorganStanley,2020-01-11,"A little inflation can be good for equities, but inflation absent economic growth can create challenges for investors. See why Wealth Management Chief Investment Officer Lisa Shalett is keeping an eye on inflation expectations:
https://t.co/OLCIx5g43z"
